year,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_support
2016,republican,Donald Trump,10/24/2016,2,15,FALSE,39.46993
2016,republican,Donald Trump,10/25/2016,2,14,FALSE,39.69205
2016,republican,Donald Trump,10/26/2016,2,13,FALSE,39.830565
2016,republican,Donald Trump,10/28/2016,2,11,FALSE,40.00899
2016,republican,Donald Trump,10/29/2016,1,10,FALSE,40.18305
2016,republican,Donald Trump,10/30/2016,1,9,FALSE,40.33835
2016,republican,Donald Trump,10/31/2016,1,8,FALSE,40.48593
2016,republican,Donald Trump,11/1/2016,1,7,FALSE,40.66982
2016,republican,Donald Trump,11/2/2016,1,6,FALSE,40.81816
2016,republican,Donald Trump,11/4/2016,1,4,FALSE,41.28327
2016,republican,Donald Trump,11/5/2016,0,3,FALSE,41.4508
2016,republican,Donald Trump,11/6/2016,0,2,FALSE,41.65689
2016,republican,Donald Trump,11/7/2016,0,1,FALSE,41.88613
