year,state,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_poll
2000,Illinois,democrat,Al Gore,6/10/2000,21,150,TRUE,42.80608203
2000,Illinois,democrat,Al Gore,7/12/2000,17,118,TRUE,42.15544664
2000,Illinois,democrat,Al Gore,7/23/2000,15,107,TRUE,42.013763
2000,Illinois,democrat,Al Gore,8/14/2000,12,85,TRUE,43.1762725
2000,Illinois,democrat,Al Gore,9/7/2000,9,61,FALSE,44.32258117
2000,Illinois,democrat,Al Gore,9/13/2000,8,55,FALSE,44.842012
2000,Illinois,democrat,Al Gore,9/17/2000,7,51,FALSE,45.54891875
2000,Illinois,democrat,Al Gore,9/21/2000,7,47,FALSE,47.73116428
2000,Illinois,democrat,Al Gore,10/9/2000,4,29,FALSE,45.95114475
2000,Illinois,democrat,Al Gore,10/10/2000,4,28,FALSE,45.709741
2000,Illinois,democrat,Al Gore,10/14/2000,3,24,FALSE,45.74917333
2000,Illinois,democrat,Al Gore,10/17/2000,3,21,FALSE,45.65284817
2000,Illinois,democrat,Al Gore,10/23/2000,2,15,FALSE,45.179158
2000,Illinois,democrat,Al Gore,10/24/2000,2,14,FALSE,45.006011
2000,Illinois,democrat,Al Gore,10/26/2000,2,12,FALSE,43.98865
2000,Illinois,democrat,Al Gore,10/27/2000,2,11,FALSE,44.110187
2000,Illinois,democrat,Al Gore,10/28/2000,1,10,FALSE,44.38654
2000,Illinois,democrat,Al Gore,10/29/2000,1,9,FALSE,44.351624
2000,Illinois,democrat,Al Gore,10/30/2000,1,8,FALSE,44.66048
2000,Illinois,democrat,Al Gore,10/31/2000,1,7,FALSE,44.632958
2000,Illinois,democrat,Al Gore,11/1/2000,1,6,FALSE,44.854813
2000,Illinois,democrat,Al Gore,11/2/2000,1,5,FALSE,44.954932
2000,Illinois,democrat,Al Gore,11/3/2000,1,4,FALSE,45.172416
2000,Illinois,democrat,Al Gore,11/4/2000,0,3,FALSE,46.82086
2000,Illinois,democrat,Al Gore,11/5/2000,0,2,FALSE,46.97972
2000,Illinois,democrat,Al Gore,11/6/2000,0,1,FALSE,47.253009
2000,Illinois,republican,George W. Bush,2/27/2000,36,254,TRUE,41.32743737
2000,Illinois,republican,George W. Bush,4/14/2000,30,207,TRUE,42.32754
2000,Illinois,republican,George W. Bush,5/9/2000,26,182,TRUE,41.80767359
2000,Illinois,republican,George W. Bush,6/10/2000,21,150,TRUE,42.10389209
2000,Illinois,republican,George W. Bush,7/12/2000,17,118,TRUE,42.99644555
2000,Illinois,republican,George W. Bush,7/23/2000,15,107,TRUE,42.35758655
2000,Illinois,republican,George W. Bush,8/14/2000,12,85,FALSE,41.97232408
2000,Illinois,republican,George W. Bush,9/7/2000,9,61,FALSE,40.57882367
2000,Illinois,republican,George W. Bush,9/13/2000,8,55,FALSE,39.3384115
2000,Illinois,republican,George W. Bush,9/17/2000,7,51,FALSE,38.24516975
2000,Illinois,republican,George W. Bush,9/21/2000,7,47,FALSE,37.61028956
2000,Illinois,republican,George W. Bush,10/9/2000,4,29,FALSE,37.7587655
2000,Illinois,republican,George W. Bush,10/10/2000,4,28,FALSE,37.92229933
2000,Illinois,republican,George W. Bush,10/14/2000,3,24,FALSE,38.48943667
2000,Illinois,republican,George W. Bush,10/17/2000,3,21,FALSE,39.172102
2000,Illinois,republican,George W. Bush,10/23/2000,2,15,FALSE,38.42799
2000,Illinois,republican,George W. Bush,10/24/2000,2,14,FALSE,38.9914495
2000,Illinois,republican,George W. Bush,10/26/2000,2,12,FALSE,40.06638
2000,Illinois,republican,George W. Bush,10/27/2000,2,11,FALSE,39.984801
2000,Illinois,republican,George W. Bush,10/28/2000,1,10,FALSE,40.216417
2000,Illinois,republican,George W. Bush,10/29/2000,1,9,FALSE,40.26487
2000,Illinois,republican,George W. Bush,10/30/2000,1,8,FALSE,40.642571
2000,Illinois,republican,George W. Bush,10/31/2000,1,7,FALSE,40.779384
2000,Illinois,republican,George W. Bush,11/1/2000,1,6,FALSE,40.776647
2000,Illinois,republican,George W. Bush,11/2/2000,1,5,FALSE,40.644005
2000,Illinois,republican,George W. Bush,11/3/2000,1,4,FALSE,40.727865
2000,Illinois,republican,George W. Bush,11/4/2000,0,3,FALSE,42.004375
2000,Illinois,republican,George W. Bush,11/5/2000,0,2,FALSE,42.295334
2000,Illinois,republican,George W. Bush,11/6/2000,0,1,FALSE,42.548397
2000,Indiana,democrat,Al Gore,3/29/2000,32,223,TRUE,35.9990298
2000,Indiana,democrat,Al Gore,5/8/2000,26,183,TRUE,35.43221787
2000,Indiana,democrat,Al Gore,6/15/2000,21,145,TRUE,34.20286024
2000,Indiana,democrat,Al Gore,8/9/2000,13,90,TRUE,32.64341754
2000,Indiana,democrat,Al Gore,8/22/2000,11,77,FALSE,37.5105078
2000,Indiana,democrat,Al Gore,8/27/2000,10,72,FALSE,37.55390718
2000,Indiana,democrat,Al Gore,9/7/2000,9,61,FALSE,35.966445
2000,Indiana,democrat,Al Gore,9/20/2000,7,48,FALSE,36.6982468
2000,Indiana,democrat,Al Gore,9/25/2000,6,43,FALSE,35.60520675
2000,Indiana,democrat,Al Gore,10/7/2000,4,31,FALSE,35.2492055
2000,Indiana,democrat,Al Gore,10/27/2000,2,11,FALSE,32.9223055
2000,Indiana,democrat,Al Gore,10/31/2000,1,7,FALSE,33.03378
2000,Indiana,democrat,Al Gore,11/1/2000,1,6,FALSE,32.88368133
2000,Indiana,democrat,Al Gore,11/4/2000,0,3,FALSE,34.54520275
2000,Indiana,republican,George W. Bush,3/29/2000,32,223,TRUE,54.00711318
2000,Indiana,republican,George W. Bush,5/8/2000,26,183,TRUE,52.83594824
2000,Indiana,republican,George W. Bush,6/15/2000,21,145,TRUE,53.37175669
2000,Indiana,republican,George W. Bush,8/9/2000,13,90,FALSE,53.97253885
2000,Indiana,republican,George W. Bush,8/22/2000,11,77,FALSE,50.2633944
2000,Indiana,republican,George W. Bush,8/27/2000,10,72,FALSE,49.51545973
2000,Indiana,republican,George W. Bush,9/7/2000,9,61,FALSE,47.54001177
2000,Indiana,republican,George W. Bush,9/20/2000,7,48,FALSE,45.975402
2000,Indiana,republican,George W. Bush,9/25/2000,6,43,FALSE,46.54366367
2000,Indiana,republican,George W. Bush,10/7/2000,4,31,FALSE,46.3486518
2000,Indiana,republican,George W. Bush,10/27/2000,2,11,FALSE,49.21136825
2000,Indiana,republican,George W. Bush,10/31/2000,1,7,FALSE,50.274988
2000,Indiana,republican,George W. Bush,11/1/2000,1,6,FALSE,52.49475933
2000,Indiana,republican,George W. Bush,11/4/2000,0,3,FALSE,54.300759
2000,Iowa,democrat,Al Gore,1/18/2000,42,294,TRUE,34.10223445
2000,Iowa,democrat,Al Gore,8/30/2000,10,69,FALSE,39.78514657
2000,Iowa,democrat,Al Gore,9/20/2000,7,48,FALSE,42.0055206
2000,Iowa,democrat,Al Gore,9/25/2000,6,43,FALSE,42.23703923
2000,Iowa,democrat,Al Gore,10/30/2000,1,8,FALSE,43.7936525
2000,Iowa,democrat,Al Gore,11/1/2000,1,6,FALSE,43.76822
2000,Iowa,democrat,Al Gore,11/3/2000,1,4,FALSE,43.288615
2000,Iowa,democrat,Al Gore,11/4/2000,0,3,FALSE,44.90171175
2000,Iowa,republican,George W. Bush,1/18/2000,42,294,TRUE,43.08619737
2000,Iowa,republican,George W. Bush,8/30/2000,10,69,FALSE,39.86503976
2000,Iowa,republican,George W. Bush,9/20/2000,7,48,FALSE,38.9860226
2000,Iowa,republican,George W. Bush,9/25/2000,6,43,FALSE,39.96328897
2000,Iowa,republican,George W. Bush,10/30/2000,1,8,FALSE,43.306843
2000,Iowa,republican,George W. Bush,11/1/2000,1,6,FALSE,43.4712245
2000,Iowa,republican,George W. Bush,11/3/2000,1,4,FALSE,44.043561
2000,Iowa,republican,George W. Bush,11/4/2000,0,3,FALSE,44.56642475
2000,Kansas,democrat,Al Gore,9/20/2000,7,48,FALSE,31.666157
2000,Kansas,democrat,Al Gore,11/4/2000,0,3,FALSE,35.1918015
2000,Kansas,republican,George W. Bush,9/20/2000,7,48,FALSE,55.19845791
2000,Kansas,republican,George W. Bush,11/4/2000,0,3,FALSE,55.32425525
2000,Kentucky,democrat,Al Gore,2/6/2000,39,275,TRUE,40.00124685
2000,Kentucky,democrat,Al Gore,6/16/2000,21,144,TRUE,37.85904202
2000,Kentucky,democrat,Al Gore,9/20/2000,7,48,FALSE,40.787337
2000,Kentucky,democrat,Al Gore,9/21/2000,7,47,FALSE,40.99245087
2000,Kentucky,democrat,Al Gore,10/22/2000,2,16,FALSE,40.52771943
2000,Kentucky,democrat,Al Gore,10/29/2000,1,9,FALSE,40.39836375
2000,Kentucky,democrat,Al Gore,11/2/2000,1,5,FALSE,40.558819
2000,Kentucky,democrat,Al Gore,11/3/2000,1,4,FALSE,40.70484467
2000,Kentucky,democrat,Al Gore,11/4/2000,0,3,FALSE,40.6433575
2000,Kentucky,republican,George W. Bush,2/6/2000,39,275,TRUE,54.00497964
2000,Kentucky,republican,George W. Bush,6/16/2000,21,144,TRUE,52.40020915
2000,Kentucky,republican,George W. Bush,9/20/2000,7,48,FALSE,46.419773
2000,Kentucky,republican,George W. Bush,9/21/2000,7,47,FALSE,47.46109994
2000,Kentucky,republican,George W. Bush,10/22/2000,2,16,FALSE,47.94167314
2000,Kentucky,republican,George W. Bush,10/29/2000,1,9,FALSE,49.14652075
2000,Kentucky,republican,George W. Bush,11/2/2000,1,5,FALSE,52.989615
2000,Kentucky,republican,George W. Bush,11/3/2000,1,4,FALSE,53.13844133
2000,Kentucky,republican,George W. Bush,11/4/2000,0,3,FALSE,53.675039
2000,Louisiana,democrat,Al Gore,4/15/2000,29,206,TRUE,34.629677
2000,Louisiana,democrat,Al Gore,4/17/2000,29,204,TRUE,32.31991135
2000,Louisiana,democrat,Al Gore,9/20/2000,7,48,FALSE,37.896516
2000,Louisiana,democrat,Al Gore,9/21/2000,7,47,FALSE,37.75345776
2000,Louisiana,democrat,Al Gore,10/20/2000,3,18,FALSE,38.7468905
2000,Louisiana,democrat,Al Gore,10/22/2000,2,16,FALSE,39.33668757
2000,Louisiana,democrat,Al Gore,10/24/2000,2,14,FALSE,39.2256049
2000,Louisiana,republican,George W. Bush,4/15/2000,29,206,TRUE,47.345434
2000,Louisiana,republican,George W. Bush,4/17/2000,29,204,TRUE,43.75515279
2000,Louisiana,republican,George W. Bush,9/20/2000,7,48,FALSE,40.446844
2000,Louisiana,republican,George W. Bush,9/21/2000,7,47,FALSE,41.833518
2000,Louisiana,republican,George W. Bush,10/20/2000,3,18,FALSE,44.593578
2000,Louisiana,republican,George W. Bush,10/22/2000,2,16,FALSE,46.85061843
2000,Louisiana,republican,George W. Bush,10/24/2000,2,14,FALSE,46.7941439
2000,Maine,democrat,Al Gore,4/27/2000,28,194,TRUE,39.997153
2000,Maine,democrat,Al Gore,9/11/2000,8,57,FALSE,43.15532025
2000,Maine,democrat,Al Gore,9/19/2000,7,49,FALSE,43.50224812
2000,Maine,democrat,Al Gore,10/15/2000,3,23,FALSE,41.76279213
2000,Maine,democrat,Al Gore,10/23/2000,2,15,FALSE,42.403595
2000,Maine,democrat,Al Gore,10/25/2000,2,13,FALSE,41.8248508
2000,Maine,democrat,Al Gore,10/30/2000,1,8,FALSE,42.2550354
2000,Maine,democrat,Al Gore,11/4/2000,0,3,FALSE,45.537073
2000,Maine,republican,George W. Bush,4/27/2000,28,194,TRUE,41.99910644
2000,Maine,republican,George W. Bush,9/11/2000,8,57,FALSE,38.27169238
2000,Maine,republican,George W. Bush,9/19/2000,7,49,FALSE,34.06941946
2000,Maine,republican,George W. Bush,10/15/2000,3,23,FALSE,36.7066615
2000,Maine,republican,George W. Bush,10/23/2000,2,15,FALSE,37.7976015
2000,Maine,republican,George W. Bush,10/25/2000,2,13,FALSE,39.867136
2000,Maine,republican,George W. Bush,10/30/2000,1,8,FALSE,40.342483
2000,Maine,republican,George W. Bush,11/4/2000,0,3,FALSE,41.152729
2000,Maryland,democrat,Al Gore,2/28/2000,36,253,TRUE,47.86924952
2000,Maryland,democrat,Al Gore,7/21/2000,16,109,TRUE,45.97596145
2000,Maryland,democrat,Al Gore,8/28/2000,10,71,FALSE,47.23180487
2000,Maryland,democrat,Al Gore,9/20/2000,7,48,FALSE,48.59180261
2000,Maryland,democrat,Al Gore,10/8/2000,4,30,FALSE,48.841514
2000,Maryland,democrat,Al Gore,10/22/2000,2,16,FALSE,50.18932325
2000,Maryland,democrat,Al Gore,10/26/2000,2,12,FALSE,49.72199267
2000,Maryland,democrat,Al Gore,10/29/2000,1,9,FALSE,49.89465583
2000,Maryland,democrat,Al Gore,11/4/2000,0,3,FALSE,52.16461775
2000,Maryland,republican,George W. Bush,2/28/2000,36,253,TRUE,39.06856699
2000,Maryland,republican,George W. Bush,7/21/2000,16,109,TRUE,39.7910255
2000,Maryland,republican,George W. Bush,8/28/2000,10,71,FALSE,38.7559517
2000,Maryland,republican,George W. Bush,9/20/2000,7,48,FALSE,37.66596128
2000,Maryland,republican,George W. Bush,10/8/2000,4,30,FALSE,37.82549936
2000,Maryland,republican,George W. Bush,10/22/2000,2,16,FALSE,38.43309625
2000,Maryland,republican,George W. Bush,10/26/2000,2,12,FALSE,39.297303
2000,Maryland,republican,George W. Bush,10/27/2000,2,11,FALSE,39.4667
2000,Maryland,republican,George W. Bush,10/29/2000,1,9,FALSE,39.49172217
2000,Maryland,republican,George W. Bush,11/4/2000,0,3,FALSE,39.5841475
2000,Massachusetts,democrat,Al Gore,6/29/2000,19,131,TRUE,51.51302165
2000,Massachusetts,democrat,Al Gore,8/31/2000,10,68,FALSE,56.38348525
2000,Massachusetts,democrat,Al Gore,9/20/2000,7,48,FALSE,56.82677597
2000,Massachusetts,democrat,Al Gore,10/25/2000,2,13,FALSE,54.1943695
2000,Massachusetts,democrat,Al Gore,10/26/2000,2,12,FALSE,54.287126
2000,Massachusetts,democrat,Al Gore,10/29/2000,1,9,FALSE,54.00526183
2000,Massachusetts,democrat,Al Gore,11/4/2000,0,3,FALSE,55.11278825
2000,Massachusetts,republican,George W. Bush,6/29/2000,19,131,TRUE,25.97218635
2000,Massachusetts,republican,George W. Bush,8/31/2000,10,68,FALSE,26.5234417
2000,Massachusetts,republican,George W. Bush,9/20/2000,7,48,FALSE,26.3682882
2000,Massachusetts,republican,George W. Bush,10/25/2000,2,13,FALSE,27.165825
2000,Massachusetts,republican,George W. Bush,10/26/2000,2,12,FALSE,27.23861
2000,Massachusetts,republican,George W. Bush,10/29/2000,1,9,FALSE,28.44778467
2000,Massachusetts,republican,George W. Bush,11/4/2000,0,3,FALSE,30.398047
2000,Michigan,democrat,Al Gore,3/1/2000,36,251,TRUE,39.6189604
2000,Michigan,democrat,Al Gore,4/13/2000,30,208,TRUE,39.7895425
2000,Michigan,democrat,Al Gore,4/17/2000,29,204,TRUE,39.98954793
2000,Michigan,democrat,Al Gore,5/17/2000,25,174,TRUE,40.81157757
2000,Michigan,democrat,Al Gore,5/24/2000,24,167,TRUE,41.03293805
2000,Michigan,democrat,Al Gore,6/12/2000,21,148,TRUE,41.44225326
2000,Michigan,democrat,Al Gore,7/5/2000,18,125,TRUE,39.11070086
2000,Michigan,democrat,Al Gore,7/12/2000,17,118,TRUE,40.4607263
2000,Michigan,democrat,Al Gore,7/22/2000,15,108,TRUE,36.91005338
2000,Michigan,democrat,Al Gore,8/7/2000,13,92,TRUE,36.8299206
2000,Michigan,democrat,Al Gore,8/12/2000,12,87,TRUE,38.7968836
2000,Michigan,democrat,Al Gore,8/22/2000,11,77,FALSE,39.87249167
2000,Michigan,democrat,Al Gore,8/25/2000,11,74,FALSE,39.42955988
2000,Michigan,democrat,Al Gore,9/11/2000,8,57,FALSE,38.504562
2000,Michigan,democrat,Al Gore,9/12/2000,8,56,FALSE,39.7176562
2000,Michigan,democrat,Al Gore,9/17/2000,7,51,FALSE,40.99243188
2000,Michigan,democrat,Al Gore,9/25/2000,6,43,FALSE,43.38427633
2000,Michigan,democrat,Al Gore,9/28/2000,6,40,FALSE,42.527957
2000,Michigan,democrat,Al Gore,10/12/2000,4,26,FALSE,42.38905643
2000,Michigan,democrat,Al Gore,10/19/2000,3,19,FALSE,42.59873467
2000,Michigan,democrat,Al Gore,10/20/2000,3,18,FALSE,42.633824
2000,Michigan,democrat,Al Gore,10/23/2000,2,15,FALSE,42.4743925
2000,Michigan,democrat,Al Gore,10/25/2000,2,13,FALSE,42.701469
2000,Michigan,democrat,Al Gore,10/26/2000,2,12,FALSE,42.70804
2000,Michigan,democrat,Al Gore,10/28/2000,1,10,FALSE,42.957598
2000,Michigan,democrat,Al Gore,10/29/2000,1,9,FALSE,43.388814
2000,Michigan,democrat,Al Gore,10/30/2000,1,8,FALSE,43.463653
2000,Michigan,democrat,Al Gore,10/31/2000,1,7,FALSE,43.954713
2000,Michigan,democrat,Al Gore,11/1/2000,1,6,FALSE,44.493986
2000,Michigan,democrat,Al Gore,11/2/2000,1,5,FALSE,44.7911505
2000,Michigan,democrat,Al Gore,11/4/2000,0,3,FALSE,45.899366
2000,Michigan,democrat,Al Gore,11/5/2000,0,2,FALSE,46.109371
2000,Michigan,democrat,Al Gore,11/6/2000,0,1,FALSE,46.399564
2000,Michigan,republican,George W. Bush,3/1/2000,36,251,TRUE,47.37239083
2000,Michigan,republican,George W. Bush,4/13/2000,30,208,TRUE,46.19259075
2000,Michigan,republican,George W. Bush,4/17/2000,29,204,TRUE,45.77684093
2000,Michigan,republican,George W. Bush,5/17/2000,25,174,TRUE,46.06286129
2000,Michigan,republican,George W. Bush,5/24/2000,24,167,TRUE,45.81718947
2000,Michigan,republican,George W. Bush,6/12/2000,21,148,TRUE,44.87007261
2000,Michigan,republican,George W. Bush,7/5/2000,18,125,TRUE,45.34837443
2000,Michigan,republican,George W. Bush,7/12/2000,17,118,TRUE,42.5937938
2000,Michigan,republican,George W. Bush,7/22/2000,15,108,TRUE,42.22373663
2000,Michigan,republican,George W. Bush,8/7/2000,13,92,FALSE,43.3460922
2000,Michigan,republican,George W. Bush,8/12/2000,12,87,FALSE,42.5508887
2000,Michigan,republican,George W. Bush,8/22/2000,11,77,FALSE,42.44293367
2000,Michigan,republican,George W. Bush,8/25/2000,11,74,FALSE,41.920013
2000,Michigan,republican,George W. Bush,9/11/2000,8,57,FALSE,43.015098
2000,Michigan,republican,George W. Bush,9/12/2000,8,56,FALSE,43.3321294
2000,Michigan,republican,George W. Bush,9/17/2000,7,51,FALSE,42.56868613
2000,Michigan,republican,George W. Bush,9/25/2000,6,43,FALSE,42.277775
2000,Michigan,republican,George W. Bush,9/28/2000,6,40,FALSE,42.74138564
2000,Michigan,republican,George W. Bush,10/12/2000,4,26,FALSE,42.91079586
2000,Michigan,republican,George W. Bush,10/19/2000,3,19,FALSE,43.27587733
2000,Michigan,republican,George W. Bush,10/20/2000,3,18,FALSE,43.325073
2000,Michigan,republican,George W. Bush,10/23/2000,2,15,FALSE,43.007975
2000,Michigan,republican,George W. Bush,10/25/2000,2,13,FALSE,42.962494
2000,Michigan,republican,George W. Bush,10/26/2000,2,12,FALSE,42.710961
2000,Michigan,republican,George W. Bush,10/27/2000,2,11,FALSE,42.995896
2000,Michigan,republican,George W. Bush,10/28/2000,1,10,FALSE,43.029461
2000,Michigan,republican,George W. Bush,10/29/2000,1,9,FALSE,43.047302
2000,Michigan,republican,George W. Bush,10/30/2000,1,8,FALSE,43.148425
2000,Michigan,republican,George W. Bush,10/31/2000,1,7,FALSE,42.806808
2000,Michigan,republican,George W. Bush,11/1/2000,1,6,FALSE,42.741816
2000,Michigan,republican,George W. Bush,11/2/2000,1,5,FALSE,42.719849
2000,Michigan,republican,George W. Bush,11/3/2000,1,4,FALSE,42.652806
2000,Michigan,republican,George W. Bush,11/4/2000,0,3,FALSE,43.287754
2000,Michigan,republican,George W. Bush,11/5/2000,0,2,FALSE,44.103007
2000,Michigan,republican,George W. Bush,11/6/2000,0,1,FALSE,44.233336
2000,Minnesota,democrat,Al Gore,2/28/2000,36,253,TRUE,43.10807192
2000,Minnesota,democrat,Al Gore,6/18/2000,20,142,TRUE,42.47483345
2000,Minnesota,democrat,Al Gore,7/8/2000,17,122,TRUE,41.54069576
2000,Minnesota,democrat,Al Gore,8/18/2000,12,81,FALSE,43.0314975
2000,Minnesota,democrat,Al Gore,8/22/2000,11,77,FALSE,44.46834517
2000,Minnesota,democrat,Al Gore,9/20/2000,7,48,FALSE,44.9048962
2000,Minnesota,democrat,Al Gore,9/25/2000,6,43,FALSE,45.2370935
2000,Minnesota,democrat,Al Gore,9/27/2000,6,41,FALSE,46.1453641
2000,Minnesota,democrat,Al Gore,10/18/2000,3,20,FALSE,44.2469035
2000,Minnesota,democrat,Al Gore,10/20/2000,3,18,FALSE,42.75993586
2000,Minnesota,democrat,Al Gore,10/27/2000,2,11,FALSE,42.68153357
2000,Minnesota,democrat,Al Gore,11/3/2000,1,4,FALSE,44.441965
2000,Minnesota,democrat,Al Gore,11/4/2000,0,3,FALSE,44.7118025
2000,Minnesota,republican,George W. Bush,2/28/2000,36,253,TRUE,40.07910638
2000,Minnesota,republican,George W. Bush,6/18/2000,20,142,TRUE,40.0165001
2000,Minnesota,republican,George W. Bush,7/8/2000,17,122,TRUE,41.11369485
2000,Minnesota,republican,George W. Bush,8/18/2000,12,81,FALSE,39.489765
2000,Minnesota,republican,George W. Bush,8/22/2000,11,77,FALSE,39.58152097
2000,Minnesota,republican,George W. Bush,9/20/2000,7,48,FALSE,39.1874884
2000,Minnesota,republican,George W. Bush,9/25/2000,6,43,FALSE,39.2578645
2000,Minnesota,republican,George W. Bush,9/27/2000,6,41,FALSE,38.97808357
2000,Minnesota,republican,George W. Bush,10/18/2000,3,20,FALSE,40.864424
2000,Minnesota,republican,George W. Bush,10/20/2000,3,18,FALSE,41.08060429
2000,Minnesota,republican,George W. Bush,10/27/2000,2,11,FALSE,40.97169571
2000,Minnesota,republican,George W. Bush,11/3/2000,1,4,FALSE,39.211324
2000,Minnesota,republican,George W. Bush,11/4/2000,0,3,FALSE,40.995607
2000,Mississippi,democrat,Al Gore,4/16/2000,29,205,TRUE,44.00070504
2000,Mississippi,democrat,Al Gore,9/20/2000,7,48,FALSE,39.27226452
2000,Mississippi,democrat,Al Gore,11/1/2000,1,6,FALSE,35.7634335
2000,Mississippi,democrat,Al Gore,11/3/2000,1,4,FALSE,38.4227656
2000,Mississippi,republican,George W. Bush,4/16/2000,29,205,TRUE,48.99997013
2000,Mississippi,republican,George W. Bush,9/20/2000,7,48,FALSE,48.44347971
2000,Mississippi,republican,George W. Bush,11/1/2000,1,6,FALSE,51.0506625
2000,Mississippi,republican,George W. Bush,11/3/2000,1,4,FALSE,51.9831392
2000,Missouri,democrat,Al Gore,2/28/2000,36,253,TRUE,41.51648119
2000,Missouri,democrat,Al Gore,7/10/2000,17,120,TRUE,39.53292211
2000,Missouri,democrat,Al Gore,9/1/2000,10,67,FALSE,41.99670183
2000,Missouri,democrat,Al Gore,9/7/2000,9,61,FALSE,42.63847667
2000,Missouri,democrat,Al Gore,9/13/2000,8,55,FALSE,42.30755704
2000,Missouri,democrat,Al Gore,9/20/2000,7,48,FALSE,42.39867576
2000,Missouri,democrat,Al Gore,10/23/2000,2,15,FALSE,42.457925
2000,Missouri,democrat,Al Gore,10/24/2000,2,14,FALSE,42.987359
2000,Missouri,democrat,Al Gore,10/25/2000,2,13,FALSE,43.7336645
2000,Missouri,democrat,Al Gore,10/27/2000,2,11,FALSE,43.73486
2000,Missouri,democrat,Al Gore,10/28/2000,1,10,FALSE,43.61784
2000,Missouri,democrat,Al Gore,10/29/2000,1,9,FALSE,43.592513
2000,Missouri,democrat,Al Gore,10/30/2000,1,8,FALSE,43.502435
2000,Missouri,democrat,Al Gore,10/31/2000,1,7,FALSE,43.442568
2000,Missouri,democrat,Al Gore,11/1/2000,1,6,FALSE,43.726501
2000,Missouri,democrat,Al Gore,11/2/2000,1,5,FALSE,43.580381
2000,Missouri,democrat,Al Gore,11/3/2000,1,4,FALSE,44.452223
2000,Missouri,democrat,Al Gore,11/4/2000,0,3,FALSE,44.56879
2000,Missouri,democrat,Al Gore,11/5/2000,0,2,FALSE,44.784227
2000,Missouri,democrat,Al Gore,11/6/2000,0,1,FALSE,45.054595
2000,Missouri,republican,George W. Bush,2/28/2000,36,253,TRUE,46.13366878
2000,Missouri,republican,George W. Bush,7/10/2000,17,120,TRUE,47.17523313
2000,Missouri,republican,George W. Bush,9/1/2000,10,67,FALSE,44.88191467
2000,Missouri,republican,George W. Bush,9/7/2000,9,61,FALSE,43.717214
2000,Missouri,republican,George W. Bush,9/13/2000,8,55,FALSE,42.0783708
